"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
89275.5,57307,102095,64368,54806,76970.1,529.76,41058.7,1.272
127608,87170,95937.8,66684.2,57130,76496,676.06,73188,1.273
78856.3,58089,88965.7,43940.2,39018,73803.4,514.36,30156.5,1.274
109753,81477,88279.8,54720,48949,73262.6,320.32,44497.4,1.275
110824,75654,96002.1,51861.6,45434,74807.5,340.34,55917.4,1.276
90372.5,57997,102120,69593,57168,79779.8,689.92,52327.4,1.276
107647,86728,81343.7,48219.8,43880,72017.7,515.13,22124.2,1.276
79020.8,54669,94728.4,53755.9,47504,74161.1,567.49,29489,1.276
150234,94264,104449,99892.8,81921,79913.3,716.1,55501.9,1.277
118997,74460,104735,75618,64968,76279.1,619.08,49222.8,1.278
85656.3,58657,95701.7,48942,41693,76930.5,264.11,40134.2,1.279
86831.4,60655,93818.8,60213.6,52386,75328.5,568.26,43925.8,1.279
103022,69947,96525.3,56791.4,49846,74667.6,368.06,36441.4,1.279
93873.9,71877,85592.3,53655.8,47165,74555.1,537.46,28186.6,1.28
96041.6,65860,95569.1,65407.7,56040,76491,387.31,19308.2,1.28
117915,77173,100134,71220.2,61357,76071,809.27,39652.6,1.28
68060.2,50522,88286.1,49382.6,44659,72467.8,575.19,19996.6,1.281
126498,83592,99174.2,70569.4,58721,78759.5,519.75,28029.6,1.281
68497.9,49573,90554.9,33878.2,29961,74104.3,322.63,11525.8,1.282
101713,72540,91891.9,76313.5,64677,77327.1,597.52,41718.2,1.283
86058.9,65217,86479.8,33460.6,30801,71194.8,365.75,17632.8,1.283
100380,66817,98455.7,49135.7,41765,77101.8,311.08,45149.8,1.283
104215,69451,98340.4,55602.7,47736,76336.1,440.44,38862.7,1.284
136079,94740,94132.3,76538.2,67024,74838.9,806.19,39618,1.284
94494.1,68894,89888.3,61688.2,53555,75488.7,418.11,44262.7,1.284
81488,49292,108342,71332.6,59477,78599.3,363.44,60707.5,1.285
68424.3,51106,87744.2,38615.8,33754,74975.5,358.82,22965.1,1.285
111090,76169,95582.1,75471.8,61625,80261.6,896.28,31729,1.285
101085,73712,89872.7,60683,54020,73619.5,649.88,60899,1.286
110524,89679,80768.8,45031,41490,71129.2,337.26,22786.6,1.286
96811.5,69510,91276.6,51606,45178,74860.6,481.25,42943.7,1.286
91395.8,62069,96501,47234.9,40525,76387.1,534.38,28105.9,1.286
105779,67597,102553,69487.9,59056,77112.6,683.76,80547.1,1.287
90825.6,75832,78493.9,89966.2,75592,77998,4372.83,11584.1,1.287
80560.6,56769,93001.9,42549.1,37877,73619.9,390.39,45630,1.287
99836.2,71406,91629,69238.8,59591,76146.3,703.78,51853.7,1.287
88831.4,61765,94254.9,65371,56993,75169.8,675.29,42013.4,1.288
120938,87085,91012.3,98865.4,82473,78562,844.69,56809.4,1.289
117235,77033,99738.1,63365,54052,76827.7,337.26,19202.4,1.29
74653.4,53737,91045,48213.4,42420,74486.4,330.33,31042.1,1.291
76169,50547,98755.8,57821,50011,75770.5,602.14,36118.8,1.291
64859.5,42708,99527.8,49103.3,41640,77282.2,460.46,42349.7,1.291
120516,86649,91150.8,58177.4,51252,74391.6,441.21,48700.8,1.292
90976,59091,100899,89124.5,74683,78208.7,954.8,67049.3,1.292
103887,73381,92781,86809,75633,75220,563.64,59297.8,1.293
81329.9,57542,92628.6,61119.4,53698,74593.4,565.95,51440.4,1.293
88466.6,64764,89521.1,73522.1,60213,80021.6,475.09,33131.5,1.294
52822.4,36189,95658,50459,44048,75074.6,468.16,17852.4,1.294
80503,59536,88616.1,48163,43224,73024.4,497.42,15243.1,1.294
59396.5,39199,99303.8,72774.7,59954,79550.4,337.26,65544.5,1.294
122522,87394,91877.9,62242.6,54846,74374.2,973.28,47983,1.295
96844.2,75350,84230.6,62467.9,53630,76336,588.28,97861.7,1.296
129795,80947,105084,91826.6,73887,81448,647.57,84119,1.296
101726,79658,83691.8,46439.3,41011,74210.5,343.42,15400.8,1.297
126701,84316,98480.3,106908,86241,81241.6,1047.97,67857.1,1.297
118914,81628,95471.4,92974.3,78773,77350.9,830.83,35180.6,1.298
96819.2,76079,83402,87430.3,72722,78790.9,497.42,56972.2,1.298
100582,72373,91080.5,81233.3,68585,77622,678.37,21373.9,1.299
93929,66074,93164.1,59247.4,52647,73752.3,488.18,38454.5,1.299
100674,70713,93303.4,91898.6,79716,75551.6,439.67,55601.3,1.3
98996.5,60955,106436,73914.5,61087,79297.7,796.18,23958,1.3
94915.2,68628,90638.8,46444.3,42016,72443.2,467.39,19653.8,1.3
70613.1,45821,100995,74659.7,60416,80986.8,602.14,53974.1,1.3
75370.9,54936,89913.8,49615.9,44552,72985,381.15,26529.8,1.3
131588,93941,91799.5,93203.3,74005,82537.3,567.49,97677.4,1.301
149587,106837,91759.8,68166.7,58049,76958.7,607.53,20712.2,1.301
135176,81214,109081,102848,81363,82841.4,978.67,52406.6,1.302
93079,68748,88730.3,35233.9,31576,73128,242.55,40910.4,1.302
83087.4,59538,91457.8,57127.7,47786,78347.6,656.04,62097.8,1.303
78314.9,54508,94159.5,55882.1,49413,74115.9,370.37,43669.4,1.303
127788,92200,90831.7,62450.6,53813,76055.3,733.81,32613.1,1.304
116812,75847,100932,74432.9,64763,75321.3,683.76,48502.8,1.305
65747.2,42960,100298,54741.6,46804,76650.4,425.04,42553.4,1.306
83577,63949,85651.1,42538.3,38749,71944.9,239.47,32339.5,1.307
89447,63429,92418.3,55895,49973,73302.3,802.34,36025.9,1.307
156850,96293,106750,78193.4,63925,80164,1051.05,50680.1,1.307
114109,78919,94758.9,66821.8,57035,76781.5,574.42,60054.5,1.307
110001,79705,90446.6,48925.4,43140,74324.9,271.81,33031.4,1.307
89159,55948,104439,84487.7,71932,76975.3,821.59,41539.7,1.308
114087,75475,99063.4,93895.2,79839,77074.1,702.24,43079.8,1.308
95944.3,69184,90885.3,56699.3,50196,74026.7,522.83,57301.9,1.309
127771,78800,106264,108384,89128,79694.8,721.49,63613.4,1.309
91727.4,65449,91849.3,73881.4,64105,75530.6,492.03,51994.1,1.31
129924,88369,96354.3,60083.3,50669,77712.6,806.19,55309,1.31
72307.2,52613,90067.6,40975.9,36477,73618.9,447.37,21541.7,1.311
132124,80180,107993,71565.1,54388,86233.9,397.32,12759.1,1.311
94935.7,70624,88096.2,40057.2,36308,72303.3,366.52,18987.1,1.311
79344,59189,87852.3,35933.8,31569,74597.1,298.76,20247.1,1.312
73480.3,52184,92281.3,53548.6,47329,74148.2,519.75,41097.6,1.312
70165.8,45905,100172,54056.2,47341,74832.1,502.04,42662.2,1.312
131411,85888,100272,96032.9,81144,77561,1426.04,47002.3,1.312
103057,70225,96175.4,72367.9,61005,77742.9,600.6,32642.6,1.313
117236,82332,93319.8,55697,48117,75860.1,547.47,44275.7,1.313
106227,72393,96165.5,47952.7,41428,75857.6,467.39,37417.7,1.313
95407.4,69723,89678,69805.4,61158,74802.5,595.21,27174.2,1.313
70398.7,53261,86623.4,53290.8,48393,72168.8,348.04,25897,1.314
80443.5,59846,88091.9,48144.2,43166,73094.1,458.15,22794.5,1.315
109036,74025,96532.2,71283.6,62292,74995.9,650.65,35254.1,1.316
70873.6,50716,91584,54509.8,45953,77739.2,408.1,37924.6,1.316
78878.7,47769,108217,86638.3,69913,81214.2,707.63,83387.5,1.317
108152,85037,83349.9,44621.3,40320,72527.3,492.03,26879,1.318
109617,81030,88657,48919,44058,72766.7,421.96,30022.6,1.318
77988.5,49104,104086,56735.3,48348,76905,405.79,28545.8,1.319
67357.4,47604,92730.4,69224.4,58472,77587.4,440.44,29373.1,1.32
97408,71849,88849.3,47443.7,41860,74277.8,409.64,33005.5,1.32
80179.2,52757,99600.5,52959.6,45697,75951.6,777.7,48440.9,1.32
123149,86736,93048.8,62783.3,54220,75886.5,609.07,28905.8,1.321
69551.4,53366,85412.4,38707.2,35770,70917.4,362.67,21499.9,1.322
69035.5,46320,97675.1,47520,41348,75318.5,508.97,29288.9,1.322
113526,72641,102422,62953.2,51497,80115.4,677.6,26209.4,1.323
93506.6,65854,93055,39809.5,33806,77174.4,180.95,36189.4,1.323
73706.9,50998,94718.5,44973.4,40094,73511.6,298.76,13865.8,1.323
124211,99725,81627.1,57494.9,51789,72756.5,627.55,19493.3,1.323
110307,81593,88598.9,43470,39044,72965.1,488.18,25940.9,1.325
76872.3,50500,99760.5,75837.6,61708,80542.1,492.8,89621.3,1.325
94459.5,70904,87308.2,54031.7,48705,72703.4,338.8,32008.3,1.325
96986.9,70073,90707.3,57427.2,50356,74738.8,659.89,53974.1,1.325
98561.3,67179,96150.8,101473,81435,81662,774.62,60223.7,1.326
91328,56704,105553,68936.4,57936,77979.4,794.64,35528.4,1.327
152105,111364,89511.4,72685.4,63656,74832.1,725.34,29538,1.327
137465,94592,95239.6,65767.7,58200,74057.6,625.24,18769.7,1.327
105355,83226,82961.3,36663.8,32983,72849.7,492.8,6896.88,1.327
84864.6,53252,104441,59418.7,47788,81486.3,425.04,27928.1,1.327
102835,69871,96454.4,88564.3,72914,79602.7,1058.75,36824.4,1.328
99963.5,78371,83592.3,58005.4,52395,72553.5,398.09,39836.9,1.329
108602,72410,98292.4,72007.2,61319,76959.2,496.65,61033,1.329
74304,53552,90931.9,59722.6,50584,77375.8,441.98,49430.2,1.331
141393,91792,100949,67129.9,56808,77443.8,1077.23,31505.8,1.332
117528,83311,92452.3,69436.1,57026,79798,912.45,27677.5,1.334
102006,82609,80924,43781.8,40269,71252.9,163.24,21983,1.334
122470,83521,96098.2,64314,55361,76134.5,663.74,44293,1.335
88305.3,57397,100827,58420.1,47958,79832.7,566.72,33247.4,1.336
111473,85765,85180.1,42992.6,38421,73334,502.81,41838.5,1.336
84506.2,59660,92829.4,70947.4,62481,74416.3,287.98,23618.9,1.337
130006,89354,95351.7,75372.5,64771,76262.7,786.94,52367.8,1.338
133014,82612,105520,85551.1,67784,82713.9,696.08,69426,1.338
104546,66436,103130,103049,87684,77019.6,810.81,27403.2,1.338
96206.1,71070,88714.8,61045.9,55251,72409.6,725.34,28622.9,1.339
117716,81538,94614.4,57005.3,51153,73033.8,559.79,23474.9,1.34
123084,91887,87786.6,82498.3,71778,75324,627.55,47706.5,1.34
83373.4,70816,77157.2,36023,32684,72231.2,361.9,38363.8,1.341
79129.6,53253,97381.1,67150.8,58413,75339.3,560.56,48101.8,1.341
83355.5,56574,96560,58559,51191,74968.8,559.79,23486.4,1.341
110285,81335,88862.4,95994,81963,76754.9,639.87,25961,1.341
102233,72585,92304.7,95828.4,77876,80643.7,730.73,4047.84,1.341
79069.4,55263,93767.9,77450.4,66258,76606.5,373.45,37255.7,1.342
76267.5,57213,87362.5,37048.3,34064,71277.6,237.93,11599.2,1.342
60730.2,41992,94780.4,49086,42305,76040.7,294.14,46402.6,1.343
69508.5,52089,87452.4,41568.5,37565,72520.5,305.69,19353.6,1.343
100642,65542,100633,75242.9,63922,77142.7,639.1,46140.5,1.344
88664.3,67269,86380.1,45014.4,41053,71859.9,75.46,20674.8,1.344
74215.7,56129,86653.9,73813,63485,76197.6,496.65,46282.3,1.347
88729,66016,88083.8,39624.5,35336,73489.6,207.9,27784.8,1.347
95852.8,70418,89207.4,43222.3,37930,74680.2,335.72,51107.8,1.347
80993.3,58089,91376.6,52598.2,45812,75243.9,409.64,46522.1,1.348
123941,85376,95139.2,73950.5,61228,79153.6,883.96,43477.2,1.348
98454.4,76669,84158,44277.1,39929,72672.6,415.03,19577.5,1.348
115101,78593,95979.1,87173.3,74461,76724.6,828.52,47098.8,1.348
81171.8,50905,104502,75610.1,62985,78672.4,816.2,72789.1,1.348
92308.5,63420,95388.3,63064.1,53724,76929.6,532.84,13770,1.349
119551,77650,100900,101078,84202,78670.8,836.22,29657.5,1.349
112341,73813,99743.8,93718.8,80889,75930.7,746.9,63249.1,1.349
90551.7,67943,87343.7,37077.8,33339,72885.6,388.08,29666.2,1.349
115423,86103,87852.3,83780.6,70527,77851.7,480.48,43653.6,1.35
88540.8,56330,103011,98678.2,84083,76911.8,1010.24,52974.7,1.35
90265.6,62037,95356.7,45161.3,39001,75887.5,569.03,35534.2,1.35
102717,74209,90712.6,58253,49913,76486.5,716.1,27820.8,1.351
91815,60994,98652.2,60084.7,52058,75640.9,517.44,50111.3,1.352
88597.1,62596,92758.3,53638.6,46388,75779.4,321.86,39964.3,1.353
104998,72425,95010.5,54301,46404,76688.8,406.56,57873.6,1.353
82911.4,61699,88067.5,66872.2,60555,72372.8,619.85,60341,1.354
71020.2,49608,93823.1,55085,47909,75352.3,463.54,38412.7,1.354
98435.2,70244,91837.7,59755.7,50944,76871.6,447.37,30850.6,1.355
95244.2,67094,93032.5,68623.2,58734,76570.5,659.89,51909.8,1.355
84730.2,64140,86574.4,33717.6,31233,70749.4,231.77,14394.2,1.356
102476,73213,91730.7,58294.8,50064,76310.5,285.67,26616.2,1.357
101114,73820,89766.7,65332.1,52700,81244.8,790.79,24911.3,1.358
83969.9,61047,90144.5,72120.2,62263,75911.4,826.21,28952.6,1.358
58215,37181,102611,48968.6,40544,79153.7,281.05,35880.5,1.358
110711,67413,107628,82746,68021,79723.1,867.79,39484.8,1.358
85011.8,54443,102333,75476.2,61862,79958.7,460.46,77314.3,1.358
69451.5,50120,90813.5,62195,56149,72592.8,387.31,32278.3,1.359
90361.6,61001,97079.4,52187,44969,76055.3,591.36,30633.8,1.359
72798.1,51685,92307.1,41330.2,36685,73834.4,309.54,52943.8,1.36
67594.9,49516,89464,78307.2,66204,77517.1,671.44,44244.7,1.361
120268,79684,98913.9,72357.1,61420,77206.1,676.83,24484.3,1.361
100057,68736,95398.8,69081.8,57608,78588.9,635.25,64007.3,1.361
94231.7,65650,94068,49867.9,42974,76049.3,443.52,95675,1.362
97160.3,71048,89622.5,80244,69377,75801.4,908.6,66278.2,1.362
102282,67778,98898.3,78820.6,66450,77736.4,669.13,23528.2,1.362
69376,47986,94749,42997,38078,74002,442.75,15385,1.363
102433,73515,91315.6,49761.4,44438,73386.8,497.42,34388.6,1.363
73175.7,49308,97258.9,46751,40565,75530.1,407.33,28100.9,1.364
139892,101169,90620.6,58381.9,51593,74159.6,405.79,34496.6,1.364
85774.1,68534,82021.9,43138.1,38766,72927.2,248.71,22442.4,1.365
114182,82642,90547.4,63110.2,54506,75881.3,581.35,44407.4,1.365
105610,71930,96222.3,71053.9,60083,77502.6,724.57,47365.2,1.368
130874,80557,106470,73538.6,58320,82637.7,557.48,45468,1.368
136540,99601,89841,86602.3,72705,78063,672.98,80803.4,1.369
118512,79970,97121.5,67832.6,57846,76850.3,516.67,67497.8,1.37
92249.6,66424,91016.3,40225,34888,75561.3,200.2,38131.2,1.372
105692,75370,91901.3,69804,60791,75252.5,599.83,40330.8,1.372
59382.4,43477,89511.4,41775.1,37485,73036.5,335.72,25688.9,1.374
90937,64206,92820.7,64132.6,57095,73614,595.98,32331.6,1.375
109390,72049,99501.6,82360.1,71037,75982.2,706.86,76062.2,1.376
102911,70543,95606.9,50882.4,44354,75182.2,468.93,18425.5,1.376
84428.8,55691,99354,55528.6,47755,76204,439.67,48630.2,1.377
90809.6,67555,88095.6,64710,56752,74725.7,393.47,42670.1,1.377
64593.3,57262,73926.6,51307.9,43943,76519.9,3625.93,8120.88,1.377
80819.2,55369,95659.4,47467.4,42100,73891.4,387.31,41031.4,1.378
83562.9,55716,98290.9,51050.2,44040,75967.8,154.77,38668.3,1.378
108692,75221,94697.3,69896.2,60509,75703,394.24,67484.2,1.379
76791,53362,94310.1,55509.1,48038,75728.5,401.94,45797.8,1.379
90618.2,64201,92502.6,43416.7,39101,72769.4,294.91,31989.6,1.381
106642,75640,92396.7,50314.3,44577,73970.9,415.8,26792.6,1.381
91546.2,66682,89972.9,64755.4,55491,76477.4,565.95,61278.5,1.381
72071.7,49792,94860.4,53555.8,46548,75402.4,366.52,21944.9,1.384
76717.4,54754,91824.4,52804.8,46398,74585.4,445.06,27964.1,1.384
98912,72101,89905.8,53419,46793,74816,801.57,39120.5,1.384
113444,75296,98739,89354.2,74968,78112.2,749.98,65424.2,1.386
92453.1,77298,78385.1,80905,71754,73894,2705.01,12014.6,1.386
119203,85814,91035.3,61562.9,53662,75185.1,610.61,38933.3,1.386
95521.9,71266,87841.7,58614.5,52358,73367.2,450.45,63719.3,1.386
126263,85567,96705.2,65220.5,56418,75761.1,667.59,45824.4,1.387
66462.1,50073,86986.2,71678.9,59588,78833.8,8825.74,6863.76,1.387
66853.8,45549,96189.3,50415.1,43984,75118.3,367.29,13834.8,1.387
78950.4,50305,102854,69601.7,59257,76976.8,579.04,45040.3,1.387
108287,79137,89675.9,58060.8,52417,72592.3,401.17,16813.4,1.387
72426.2,54624,86894.5,35784.7,31224,75108.5,473.55,25989.1,1.387
92073,62434,96647.6,61109.3,53258,75197.3,832.37,35675.3,1.388
73778.6,52453,92180.6,45011.5,39181,75288.4,378.84,38821.7,1.388
88393.6,61449,94272.7,60651.4,53837,73831.2,522.83,21042,1.388
105094,63814,107930,72355.7,59370,79870.3,760.76,77648.4,1.388
92532.5,69442,87327.7,56981.5,51998,71817,667.59,28017.4,1.388
126153,91352,90502.2,64838.2,55864,76063.9,1006.39,40767.1,1.389
72459.5,57785,82178.9,35070.5,32004,71815.4,107.03,7145.28,1.389
82116.5,49192,109400,83185.9,68584,79489,707.63,34817.8,1.39
114149,80772,92617.2,80959.7,69900,75905.2,705.32,38593.4,1.39
142589,101408,92149.5,76979.5,68116,74063.8,464.31,20192.4,1.391
90731.5,62045,95836.6,64432.8,57680,73208.5,443.52,39388.3,1.392
90206.1,59386,99547.8,71290.1,60317,77458.5,445.83,28393.2,1.393
52407,36684,93625.2,54893.5,48337,74425.4,422.73,43182.7,1.394
111167,75532,96454.8,71534.2,63013,74398.4,672.98,42341.8,1.394
97152.6,65120,97773.3,69651.4,61160,74634.9,622.93,26295.8,1.394
77870.1,55280,92317.2,45079.2,37816,78123.3,296.45,15125.8,1.395
103831,71253,95500.1,101497,83873,79306.9,779.24,43721.3,1.395
80791,47152,112290,73658.2,58940,81901.3,577.5,44320.3,1.396
115265,86366,87464.8,50096.9,43817,74928.7,385,32387,1.397
87333.1,64897,88193,44179.2,39193,73873.6,217.91,27211.7,1.398
87171.8,54213,105379,69477.1,58333,78056.2,573.65,61548.5,1.398
107159,66288,105943,97079.8,79836,79691.1,691.46,23158.1,1.398
108819,70076,101769,75880.8,63553,78248.5,446.6,32974.6,1.398
142481,105448,88551.8,82061.3,70828,75930,748.44,53122.3,1.399
78444.8,59621,86227.3,41276.9,37309,72505.9,187.11,22183.2,1.4
162728,108492,98298.2,76786.6,62376,80676.6,708.4,56625.8,1.4
74261.8,52053,93497.4,58612.3,50941,75405.2,505.89,20635.9,1.401
138946,93084,97825.2,83137,70737,77024.2,937.09,117791,1.401
105687,78205,88566,55357.9,48320,75081.5,502.04,44930.9,1.402
105222,73765,93484.1,65339.3,58017,73807.2,237.93,27380.2,1.402
108650,70428,101103,97652.2,81912,78129.4,741.51,65645.3,1.402
69344,50751,89545.6,46676.2,40482,75563.7,564.41,16018.6,1.402
111112,79440,91664.9,70115.8,61484,74736.6,658.35,60645.6,1.403
80281,50236,104732,84340.8,67621,81740.3,967.12,63278.6,1.403
128716,87917,95948.5,78157.4,67597,75774.5,763.84,37805,1.404
96679.7,77207,82065.1,38202.5,35515,70495.2,252.56,12898.8,1.404
117188,84813,90552.9,54355,47757,74590.3,273.35,18110.2,1.404
97594.2,67111,95303.8,62175.6,53903,75593.9,751.52,44941.7,1.405
133431,92594,94439.6,79620.5,68714,75938.1,791.56,25434.7,1.405
129320,85032,99670,88675.2,72849,79773.5,547.47,102451,1.406
93966.1,74105,83100.5,42469.9,38644,72024.3,91.63,19107.4,1.406
130804,90156,95084.1,68124.2,58668,76099.2,673.75,44418.2,1.408
121178,79696,99647.9,79068.2,68456,75695.6,1011.01,44154,1.409
76327,53204,94018.7,56329.2,48284,76455.8,731.5,12291.1,1.41
74202.2,55249,88018.2,60392.2,54145,73097.4,626.01,19949,1.412
125849,91664,89976.8,54111.6,45176,78498.7,755.37,37868.4,1.412
105071,83769,82201.2,59429.5,54500,71463.7,445.06,19795,1.413
120677,81601,96919.1,66177.4,57433,75514.1,391.16,24107.8,1.413
115045,82000,91946.3,60840,53488,74544,539,73042.6,1.414
79205.8,55652,93273,63954.7,53116,78909.1,633.71,73790.6,1.414
128786,83345,101267,105839,87065,79667.3,669.9,30605,1.417
81444.5,61515,86768.2,40909.7,37046,72371,267.96,29847.6,1.418
96906.2,64358,98680,82933.2,72154,75326.5,696.85,41072.4,1.418
106957,73325,95595.8,73713.6,63584,75976.6,460.46,57730.3,1.419
87486.1,58213,98491.5,80541.4,67869,77772.8,916.3,51311.5,1.42
108403,74528,95324.1,61975.4,51692,78573.5,863.17,65429.3,1.42
73599.4,50042,96387.2,61124.4,49162,81482.6,601.37,38637.4,1.421
89433.6,69901,83848.9,36820.1,33488,72056.9,498.19,13983.8,1.421
88560,63192,91845,45841.7,40696,73822.5,515.9,26255.5,1.422
126148,81803,101063,77184,64376,78574.8,602.91,35657.3,1.423
64595.2,41564,101850,53603.3,47132,74534.2,428.89,24227.3,1.424
90755.8,70535,84323.7,45059.8,39963,73894.3,386.54,16128.7,1.424
97056.6,71832,88549.7,35918.6,32392,72671.2,180.18,15007,1.424
84586.9,61661,89902.6,45894.2,41433,72592.5,485.87,35349.8,1.424
121009,86251,91946.3,99727.9,76870,85023.7,1224.3,137812,1.425
104229,74395,91817.5,72530.6,64294,73931.8,458.15,47882.9,1.426
64398.1,46766,90244.9,56580.5,50723,73104.1,579.81,38552.4,1.426
89686.4,61189,96057.9,53927.3,45801,77163.8,172.48,44565.8,1.427
63070.1,42437,97399.9,78004.8,65505,78041.7,564.41,46798.6,1.429
64945.3,44250,96186.5,38692.1,34323,73878.3,426.58,37858.3,1.429
71497,51117,91664.7,38857,34608,73582.1,235.62,15684.5,1.429
88449.3,62713,92430.8,48208.3,40612,77794.3,204.82,45049,1.429
86875.5,62094,91691.2,44471.5,38759,75195.1,540.54,54846,1.43
97466.2,66998,95339.4,85792.3,74018,75961.1,834.68,34196.4,1.43
68318.7,45536,98325.2,44095.7,38744,74588.4,774.62,14676.5,1.431
68747.5,48774,92373.8,47391.8,42526,73034.7,603.68,15829.2,1.431
104063,64036,106500,89002.1,74248,78558.9,781.55,61016.4,1.433
124694,81653,100081,67543.2,56937,77744,735.35,43796.9,1.434
90701.4,72166,82368.6,100030,87358,75042.2,4074.84,6700.32,1.435
106079,77968,89165,66803.8,56640,77296.1,534.38,18515.5,1.436
76653.4,56513,88892.1,41554.8,36793,74017.8,439.67,15814.1,1.437
89449,64783,90488.7,52092.7,47042,72572.4,603.68,21494.9,1.438
89356.8,65219,89791.1,77824.1,65931,77357.8,524.37,34285.7,1.438
82735.4,57649,94054.4,63848.2,56113,74570.1,783.86,21078.7,1.439
95950.7,70680,88967.5,42679.4,38380,72877.5,398.86,30518.6,1.439
82722.6,54965,98632,65390.4,51401,83372.4,592.9,31137.8,1.44
117933,78490,98469.7,70072.6,59347,77380.1,555.17,31854.2,1.44
110900,68312,106393,81105.8,67489,78758.8,903.98,78565.7,1.444
112820,77935,94871.4,67670.6,60034,73872.5,628.32,21345.8,1.444
104243,71295,95822.7,47849,42386,73982.8,425.04,49843.4,1.444
124129,80952,100491,101768,88337,75500,791.56,50631.1,1.444
81449,59662,89468,46426.3,42163,72162.7,494.34,25351.9,1.445
108449,68319,104032,89768.9,73138,80438.3,646.03,70908.5,1.446
103250,74353,91006.2,68582.2,60445,74358.5,277.2,31434.5,1.446
108977,81731,87383.4,41893.2,37855,72527.1,258.72,40744.1,1.446
70551.7,50774,91063.8,56137.7,48538,75797.1,533.61,28404.7,1.447
110145,78860,91534.9,53468.6,46961,74617.7,471.24,28618.6,1.447
153652,112492,89515.1,69465.6,60936,74709.5,774.62,66941.3,1.447
95296,63261,98723.1,76906.1,65232,77264.5,588.28,54191.5,1.448
62520.3,38553,106278,61045.2,52506,76194.3,636.02,40909,1.449
91861.8,70600,85272.7,59405,53585,72654.1,773.08,18576.7,1.449
122241,97473,82188.5,47293.2,42089,73639.4,367.29,19047.6,1.449
89944.3,66569,88548.6,71158.3,62873,74172.2,695.31,28544.4,1.45
86727.7,56929,99839.9,52688.2,46029,75017.3,620.62,55282.3,1.45
136508,87009,102819,101506,84861,78390.2,967.12,57819.6,1.453
78638.7,53548,96243.9,76163.8,65781,75880.1,474.32,48127,1.453
