"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
100657,68253,96650.3,46861.9,41824,73430.2,374.99,14705.3,1.08
105843,69456,99868.9,52744.3,45180,76508.5,559.02,26236.1,1.08
91011.8,66826,89255,53615.5,47091,74616.1,438.13,31142.9,1.081
96538.9,71921,87968.4,68606.6,60685,74090.9,635.25,14135.8,1.081
84706.6,59376,93494.5,67457.5,59656,74106.5,508.2,25946.6,1.082
72446.7,48268,98364.7,50739.1,44129,75352.7,468.16,27810,1.082
127740,92379,90621.6,53103.6,47862,72713.2,1419.88,21240.7,1.082
71533.4,46804,100163,61045.2,46724,85623.2,537.46,30757.7,1.083
97107.8,65901,96570,46228.3,40160,75438.7,331.87,33238.1,1.083
116102,78028,97514.3,81560.9,71020,75262.9,538.23,31333.7,1.084
143172,95906,97834.4,77615.3,67173,75723.8,599.83,48035.5,1.084
140687,86267,106878,97960.3,81992,78299.4,831.6,22224.2,1.084
99338.9,70594,92221.3,79689.6,68094,76696,688.38,41975.3,1.084
125615,76800,107191,84159.4,72572,76000,423.5,24860.9,1.085
124960,88216,92833.3,56872.1,50568,73706.1,323.4,12528,1.085
127028,92327,90168,82452.2,69647,77585.4,464.31,31370.4,1.085
108473,83367,85272.2,35834.4,33179,70781,254.1,11349.4,1.085
66874.9,48444,90469.6,87690.2,71036,80900.8,723.8,42358.3,1.087
126019,87121,94796.8,66693.6,56601,77221.8,502.04,52221.6,1.087
87797.8,60261,95483.2,50330.2,42661,77317.4,708.4,49613,1.087
151804,104076,95589.7,73869.8,63601,76117.3,640.64,43348.3,1.087
159848,107488,97460,80358.5,68848,76492.8,555.17,52509.6,1.088
85924.5,58716,95904.8,83766.2,69105,79440.1,504.35,28644.5,1.088
86651.5,60008,94633.9,56122.6,49157,74822.5,473.55,27107.3,1.089
91717.1,66297,90664.3,31952.2,28233,74169.1,427.35,17368.6,1.089
101623,68049,97870.2,61421.8,52109,77248.4,492.8,29873.5,1.089
105775,76025,91181.2,50515.9,44004,75234.3,437.36,28152,1.089
72225.9,54079,87527.5,56146.3,51260,71783.2,365.75,17083.4,1.09
107666,76937,91711.3,43878.2,38964,73801.6,313.39,20026.8,1.09
80477.4,61937,85153.8,38973.6,34829,73334.7,517.44,10459.4,1.09
113804,80792,92313.9,53541.4,47125,74459.1,662.2,26921.5,1.091
133083,84751,102910,76500,64834,77328.3,388.08,47446.6,1.091
90662.4,60829,97677.9,47848.3,41840,74947.1,335.72,9390.24,1.091
102867,64394,104692,85867.9,73251,76824.1,517.44,27876.2,1.091
118858,82346,94594.2,42598.1,38451,72604.3,358.82,29853.4,1.091
116773,71750,106660,64178.6,54554,77098.1,572.88,46572.5,1.091
92352,68553,88287.6,48608.6,43620,73031.1,276.43,26500.3,1.092
102084,79307,84358.4,51374.9,45894,73362.6,602.14,13670.6,1.092
107884,76719,92157.8,72034.6,64331,73383.9,726.88,20128.3,1.092
69182.7,58238,77852.2,92787.1,82995,73268.2,4030.95,11988.7,1.092
104269,72977,93637.2,78814.1,69393,74433.4,525.91,36955.4,1.093
110639,76797,94415.4,89689.7,72176,81438.5,697.62,42107.8,1.093
119407,74136,105556,73224.7,61841,77599.9,705.32,33125,1.093
112700,70408,104901,89417.5,74284,78887.3,1134.21,42138,1.093
98581.8,65165,99143,57481.9,49213,76547.6,672.21,32239.4,1.094
102898,65121,103554,78163.9,62445,82033,910.91,55559.5,1.094
82983,59392,91567.5,46172.9,38712,78166.6,374.22,17443.4,1.094
120870,79330,99853.3,69622.6,58202,78395.7,489.72,14058,1.094
97585.3,60193,106247,76129.9,64813,76979.2,450.45,32980.3,1.095
99270.4,69864,93120.7,54286.6,45569,78073.3,733.04,63321.1,1.095
112833,73749,100268,73376.6,63417,75828.4,537.46,37025.3,1.095
99701.8,68692,95121,65591.3,57896,74246.8,790.02,36989.3,1.096
113105,80444,92143.9,62649.4,54021,76003.6,455.07,34813.4,1.096
137327,89273,100813,76562.6,65261,76885.3,582.89,29171.5,1.097
123889,79285,102405,80804.9,67537,78410.8,739.97,63634.3,1.098
79797.1,51164,102212,61408.8,49573,81183,352.66,39440.2,1.098
91539.2,71553,83841.5,37897.9,34261,72492.9,398.09,5967.36,1.098
106632,76479,91374.3,57762.7,51042,74165.2,494.34,36978.5,1.099
69585.3,52220,87329.4,36397.4,33121,72019,205.59,9132.48,1.1
140701,90386,102018,92522.9,78686,77060.5,815.43,17104.3,1.1
94611.8,60166,103056,56985.8,48206,77472.2,723.8,19972.1,1.1
102063,68965,96988.7,50900.4,43849,76074.9,587.51,20074.3,1.1
119650,93989,83428.7,38897.3,36057,70698.4,279.51,8325.36,1.101
101594,64773,102791,58153.7,49257,77373,422.73,25646.4,1.101
88187.5,54142,106746,59145.1,49639,78086.5,556.71,37148.4,1.101
122782,81208,99086.9,61831.4,53665,75508.9,434.28,13324.3,1.101
149627,101926,96206.5,64842.5,55301,76843.4,530.53,33238.8,1.102
109323,66614,107554,102180,82990,80690.2,445.83,35560.8,1.102
140214,90237,101832,86287,71517,79070.7,678.37,37051.2,1.102
86898.6,59824,95195.6,55393.9,45912,79070.7,90.86,25081.9,1.102
105770,70179,98771.9,61570.8,52587,76732,542.08,23780.2,1.102
130330,81056,105376,88836.5,74468,78181.1,867.02,34389.4,1.102
143428,86396,108798,85791.6,70497,79754.3,629.09,40525.2,1.103
78898.6,59097,87495.1,26051,23620,72281.2,98.56,13258.1,1.103
62830.7,44422,92694.5,56599.2,49226,75352.2,577.5,18967,1.103
111331,78150,93361.5,76153,66030,75583.2,567.49,25439.8,1.103
89916.2,64848,90870.1,50458.3,46028,71844,385.77,12842.6,1.104
119407,76088,102847,70324.6,60168,76598.7,530.53,29011.7,1.104
59082.9,40012,96772.4,61763,53969,75000.5,407.33,27657.4,1.104
92121.6,66985,90128.9,50166.7,45460,72321.3,410.41,18873.4,1.104
133517,99645,87813.7,62325.4,55136,74081.5,450.45,33210,1.104
100874,72329,91400.3,52727.8,47177,73246.9,257.95,28247.8,1.104
114422,69213,108343,98745.1,78192,82762.4,594.44,51054.5,1.105
114414,77416,96856.5,58894.6,51457,75008.5,490.49,20583.4,1.105
84270.7,56216,98241.9,63405.4,54728,75927,615.23,30858.5,1.105
101404,67316,98722.2,63380.2,54472,76253.5,568.26,29678.4,1.105
142437,93643,99684.5,101498,86774,76656.6,812.35,45304.6,1.105
105524,76173,90788.8,47980.8,42144,74612.5,498.19,28683.4,1.106
85270.4,58454,95601.3,48023.3,42606,73868.8,371.14,25768.8,1.106
67615.4,41005,108066,65630.2,55120,78032.3,466.62,27915.8,1.106
162625,110939,96069.1,61420.3,52422,76785.4,731.5,56899.4,1.106
125586,91417,90031.4,54781.9,47828,75064.6,716.1,33300,1.107
83079.7,55509,98087,48774.2,42777,74724,297.99,22315.7,1.107
121586,82941,96071.3,72653.8,63081,75481.3,583.66,23546.2,1.107
159853,117572,89103.8,58080.2,50796,74934,575.96,43997,1.107
94929.9,68258,91144.3,38581.2,34369,73568,391.16,17318.9,1.109
109215,84377,84827.6,53995,49140,72010.9,490.49,33314.4,1.109
102575,67557,99506.1,57995.3,49785,76343.9,196.35,13765.7,1.109
97564.8,66020,96849.5,68116.3,59980,74426,378.07,24387.1,1.109
167435,113093,97026.5,70706.2,60025,77197.8,696.85,54779,1.11
72983.7,52215,91603.1,50202,42447,77509.3,602.91,15734.2,1.11
98408.3,72983,88367,48496.3,43943,72326.8,303.38,21137.8,1.11
121188,78970,100572,62847.4,53322,77243.3,365.75,19604.2,1.11
83132.8,58964,92398.6,49227.1,43316,74479.4,639.87,19481,1.111
110785,73489,98796.1,52509.6,45285,75991.4,592.13,18713.5,1.112
131880,90977,95000.6,67571.3,58853,75244.3,511.28,26079.1,1.112
92456.3,69246,87502.8,40491.4,37069,71586.5,502.81,17708.4,1.112
110004,83282,86564.4,52742.2,47754,72381.6,470.47,12729.6,1.112
78049.9,52291,97819.5,54023,46112,76779.5,328.02,22071.6,1.112
121768,87090,91631.3,48283.9,43122,73381,439.67,13923.4,1.113
116186,84466,90147.3,54418.3,47082,75747.8,110.88,44902.8,1.113
89310.1,63617,92004.1,44578.1,40241,72599.3,620.62,30489.8,1.113
120136,86341,91187.9,80887,66117,80176.2,974.05,40801.7,1.113
117636,85575,90089.7,67324.3,59611,74016,579.04,23412.2,1.114
100844,65264,101264,80791.2,68792,76967.3,613.69,33820.6,1.114
105655,77248,89636.1,64629.4,55868,75813.5,365.75,31000.3,1.114
129317,91018,93112.6,62792.6,53415,77041.6,411.95,34056,1.115
89843.2,59391,99139,56535.1,49730,74504,478.94,29431.4,1.115
76948.5,51298,98305.9,49718.9,43358,75150.5,298.76,13947.1,1.115
76746.2,58899,85394.3,38799.4,33447,76023.4,522.83,9398.16,1.115
88787.2,64365,90402.5,40749.8,36272,73626.5,271.04,11078.6,1.115
83581.4,61495,89073.8,41431.7,37375,72649.3,367.29,25441.2,1.116
91950.7,58660,102729,43528.3,37744,75579.5,614.46,28215.4,1.116
139276,96289,94793.4,58610.9,50577,75946,422.73,39051.4,1.117
115537,82296,92007.5,82597,70849,76403,1393.7,23883.8,1.117
150357,98661,99875.4,71861,60817,77437,478.17,19443.6,1.118
113953,76893,97122,73043.3,62285,76855.8,748.44,42267.6,1.118
144747,100741,94163.6,80029.4,70377,74524.5,639.87,29706.5,1.118
67043.2,44617,98476.9,44747.3,38596,75980.9,321.86,14443.9,1.118
87619.8,65381,87827.6,37327.7,31753,77041.8,281.82,12261.6,1.119
132087,82437,105007,118194,96477,80288,763.07,31484.9,1.119
151773,109628,90730.3,72846.7,64705,73782.3,584.43,32693,1.119
97704.3,64803,98809.5,68944.3,58543,77179.8,577.5,23317.2,1.119
131982,86881,99556.6,76722.5,63521,79156.3,626.01,38248.6,1.12
86980.5,59718,95454.5,56086.6,49522,74223.4,468.93,21748.3,1.12
87822.1,60408,95277.2,41508,35889,75796.7,521.29,19371.6,1.12
121291,80416,98847.5,74951.3,63512,77339.8,457.38,18544.3,1.12
95613.4,70529,88844.6,46321.9,41485,73177.1,420.42,13191.1,1.121
132091,90429,95729.3,54097.9,45776,77450.2,733.81,13814.6,1.121
125816,90225,91388.2,54430.6,48073,74203,433.51,11344.3,1.121
104804,69064,99450.7,96429.6,77121,81944.1,724.57,26411,1.121
94860.8,71410,87057.8,36883.4,33694,71739.6,384.23,19545.1,1.121
82078.7,53271,100976,68917.7,59483,75930.8,740.74,32734.1,1.121
103709,73195,92856.9,47038.3,41302,74638.1,475.86,31309.9,1.122
107512,80701,87309,34347.6,31385,71722.3,174.02,15616.1,1.122
121167,86770,91515.8,98136,82826,77650,816.97,34340.4,1.122
111235,76271,95579,44411,40098,72585.2,354.97,10407.6,1.122
102856,67960,99187,47425.7,40929,75938.6,498.19,31261.7,1.122
87261.4,59742,95724.4,53984.2,47379,74672.5,367.29,31115.5,1.123
84005.1,62285,88389.8,51122.9,45840,73088.8,717.64,17156.2,1.123
109043,79066,90382.9,52663,44595,77392.5,804.65,36398.2,1.124
113051,70629,104899,75852.7,61465,80876.7,768.46,36498.2,1.124
82113.3,52033,103422,48932.6,41249,77743.7,423.5,31056.5,1.125
86945.9,61349,92879.9,44255.5,40273,72016.7,123.97,21463.9,1.125
96554.9,71233,88832.7,38764.1,35005,72573.7,375.76,12748.3,1.125
90778.2,56345,105586,65807.3,55668,77472.6,848.54,21088.8,1.126
97863.7,68035,94269,67197.6,57339,76804,507.43,19418.4,1.126
119379,76140,102753,91903,74296,81067,754.6,64838.2,1.126
136598,79212,113015,94490.6,75576,81937.9,640.64,34243.2,1.126
150562,94103,104856,88222.3,71823,80499.8,631.4,20978.6,1.127
82423.7,59103,91395,45065.5,40159,73543,539.77,12376.1,1.127
108999,70671,101079,76296.2,63842,78320.7,584.43,52240.3,1.127
112410,73764,99870.9,74224.1,64116,75868,536.69,36884.2,1.127
99478.4,72204,90291.6,58269.6,49000,77933.8,487.41,26397.4,1.128
103731,75985,89466.7,59640.5,51017,76613.7,597.52,30307.7,1.128
96921,70336,90306.7,47200.3,41720,74144.8,324.94,17005.7,1.129
125609,84512,97405.2,65554.6,57024,75339.9,721.49,29337.8,1.129
115331,69537,108695,73437.8,61249,78578,602.91,16735.7,1.129
98615.7,66869,96649.8,63211.7,55601,74506.6,717.64,29296.8,1.13
167489,100359,109373,75794.4,63259,78522.6,920.92,61643.5,1.13
144293,86800,108945,90455,75740,78268.6,657.58,40513.7,1.131
84498.6,54191,102189,87698.2,76194,75431,539.77,26932.3,1.132
130124,80277,106229,76153.7,61849,80693.4,463.54,34412.4,1.132
110514,75965,95341.8,60202.8,52320,75410,364.98,15633.4,1.132
69258.9,43904,103384,61683.8,52628,76813,435.82,34053.8,1.132
92436.5,64661,93687.3,52774.6,45405,76173,344.19,22179.6,1.132
78898.6,59413,87029.7,37455.1,32957,74480.6,195.58,16110,1.132
93050.9,62121,98166.2,55143.4,48580,74390.2,560.56,27141.1,1.133
122956,87256,92349.1,54993.6,47605,75707.6,204.82,14587.9,1.133
112042,85160,86223.6,38585.5,35484,71264.3,358.05,33149.5,1.133
129180,80189,105574,83404.1,70445,77592,427.35,52425.4,1.134
112853,76455,96735.9,65615,55931,76883.1,652.19,39953.5,1.134
101987,78918,84692.9,40075.9,36826,71319.6,352.66,21698.6,1.134
102659,68537,98164.1,54321.1,47684,74657.9,191.73,31355.3,1.134
84955.5,62194,89520.6,36933.8,32670,74089.3,210.98,16048.8,1.134
103220,65213,103731,60733.4,51808,76826.5,557.48,31803.1,1.135
104416,80117,85412.7,37923.8,34325,72407.2,195.58,9010.08,1.136
76512.6,49088,102150,68686.6,56168,80142.5,614.46,35910.7,1.136
127567,80394,103991,87414.5,72391,79136.8,613.69,41958,1.136
74009.6,54260,89389.8,51035.8,45944,72799.1,476.63,11493.4,1.136
94299.5,66656,92715,64207.4,56892,73962.9,524.37,21518.6,1.137
119374,87217,89699.3,67263.1,60105,73340.9,332.64,36706.3,1.137
100422,77293,85146.7,36436.3,33648,70966.8,291.83,17349.1,1.137
141642,89433,103794,72557.3,61044,77896.5,1363.67,19205.3,1.138
120966,74822,105953,73103.8,60186,79602,824.67,25869.6,1.139
127507,86204,96936.5,70061,60412,76003.4,523.6,24472.8,1.139
83760.6,56821,96607.5,54520.6,47477,75258.8,271.04,29273.8,1.139
87221.1,65866,86784.1,57300.5,51703,72631.1,538.23,27979.9,1.139
81083.5,64551,82320.8,99563.8,87199,74829,985.6,17180.6,1.14
105884,65412,106084,52985.5,44508,78018.8,408.1,18031.7,1.14
102654,70864,94935.9,63121.7,54560,75820.1,471.24,29111.8,1.14
71708.8,50236,93548.6,48946.3,42801,74945.6,778.47,20816.6,1.14
128611,83062,101474,73176.5,62446,76797.5,770.77,28100.2,1.141
147536,88976,108669,93883.7,76224,80719.5,991.76,36893.5,1.141
102701,67250,100083,67247.3,56090,78572.3,391.16,26716.3,1.141
99043.2,68145,95251.2,72989.3,64021,74716.5,735.35,14197.7,1.141
76381.4,53828,92995,84070.8,74824,73635,440.44,25581.6,1.142
112527,84913,86848.8,54934.6,47417,75926.2,417.34,40612.3,1.142
96262.4,64633,97607.3,56290.3,46445,79428.2,550.55,16407.4,1.142
87648,56269,102083,76229.3,62368,80101.4,614.46,39054.2,1.142
111186,65800,110740,92967.8,73301,83119.5,646.03,69775.2,1.142
98988.2,60442,107331,81727.2,69251,77342.9,604.45,30835.4,1.143
109731,73511,97826.2,41382,36539,74222.4,362.67,13403.5,1.143
79704.3,55475,94159.6,42287.8,37711,73489.7,417.34,16033.7,1.144
113770,79649,93610.8,65244.2,58437,73170.2,709.17,39404.9,1.145
127212,87495,95285.2,91879.2,77343,77853.1,965.58,28221.8,1.145
109518,74514,96322.5,50090.4,44158,74340.4,449.68,24241.7,1.145
95663.4,56015,111923,92778.5,76523,79457.6,837.76,27823.7,1.145
115832,77852,97507.9,69616.8,58572,77894,656.81,43873.9,1.146
71884.8,50189,93866,60421,51600,76739.3,531.3,17632.1,1.146
144231,99544,94956.3,75404.2,65864,75028.7,545.16,22818.2,1.146
85829.1,62556,89917.8,34760.9,31912,71386.6,343.42,12384.7,1.146
82398.1,57593,93762.1,62255.5,55268,73821.7,469.7,26097.8,1.147
111503,77648,94109.9,71837.3,62476,75355.8,783.09,32575.7,1.148
133784,89886,97542.3,68456.2,58819,76273.7,122.43,27226.8,1.149
76506.9,46108,108744,58084.6,47196,80655.8,922.46,26196.5,1.149
95251.8,61492,101516,79462.8,67624,77009.3,568.26,40397.8,1.149
131329,89917,95719.3,102997,90800,74339.7,387.31,34520.4,1.149
101495,73013,91101.3,56192.4,50745,72571.2,221.76,13816.8,1.149
83696,62505,87754.6,31916.2,29353,71258.7,113.19,14845,1.149
92432.6,66576,90988.7,44328.2,39876,72853.2,216.37,11369.5,1.149
112109,76073,96580.4,78854.4,66196,78068.2,672.21,27562.3,1.149
100564,67659,97408.4,49530.2,42966,75548.4,910.14,34620.5,1.149
75431,52406,94329.8,44774.6,39234,74791,388.85,22965.1,1.15
121193,89153,89088.4,55622.9,48493,75171.7,805.42,32737,1.15
121727,81782,97545.7,75245,65454,75339.3,730.73,24731.3,1.15
127429,89565,93241.7,50310,44176,74635.9,367.29,15028.6,1.15
133200,88545,98587.1,73417,61453,78294.9,662.97,23313.6,1.15
106469,65344,106782,69571.4,58904,77404.5,354.2,32955.1,1.151
131292,92195,93327.4,56034.7,48863,75154.9,565.18,36396.7,1.151
97953.9,66346,96758,64440,55479,76121.4,248.71,35611.2,1.152
124662,82808,98660.4,62967.6,53333,77375.1,502.81,28978.6,1.153
95026.6,59967,103851,59346.7,50402,77166.5,482.79,27053.3,1.153
134162,86905,101173,85835.5,74260,75751.6,708.4,38176.6,1.153
112588,75619,97575.1,71917.2,61375,76792.9,646.8,50077.4,1.153
101821,77569,86025.7,44074.8,39757,72653.5,182.49,31104.7,1.153
101797,61653,108208,60251.8,50201,78657,265.65,32741.3,1.154
130858,84721,101225,78320.2,65634,78203.2,1240.47,16408.8,1.154
124509,90909,89758,48101,41472,76011.5,111.65,17685.4,1.154
86037.1,67680,83311.6,98001.4,82083,78245.4,922.46,26988.5,1.156
120460,77489,101878,92986.6,78325,77803.6,610.61,16477.2,1.156
105586,73316,94381.6,54239,48556,73206.4,440.44,12476.2,1.156
87743.4,54810,104914,72265,61591,76893.6,578.27,29465.3,1.158
84246.4,53860,102510,62071.9,53264,76373.3,595.98,19411.2,1.158
109067,83544,85557.4,43328.9,38257,74224.4,248.71,15865.2,1.159
139572,91001,100515,84659,71076,78060.3,650.65,24811.9,1.159
66192,49216,88141.2,34834.3,32007,71325.1,640.64,11726.6,1.159
144337,85352,110827,88983.4,70552,82657,754.6,48382.6,1.16
106286,74524,93467.4,77974.6,68956,74107.3,536.69,34819.2,1.16
130919,84575,101447,69140.9,59330,76373.1,428.12,20859.1,1.161
97470.1,75141,85010.8,44066.9,39901,72378.3,417.34,15944.4,1.161
123560,94188,85973.3,35410.3,31532,73596.7,102.41,24371.3,1.162
134488,78955,111631,106278,86038,80952.8,609.84,28491.1,1.162
84288.6,57086,96765.2,73291,59011,81394.9,257.18,56213.3,1.162
151672,106235,93566.1,68361.8,58950,75999.4,364.21,17287.2,1.162
93098.2,62949,96924.3,40926.2,35593,75355.9,327.25,27938.9,1.163
150030,91829,107073,95480.6,78405,79808.9,746.9,45502.6,1.163
113069,75072,98706.3,72792,61720,77292.6,993.3,10229.8,1.164
86511.4,63016,89970.9,38073.6,34085,73205,80.85,16961,1.165
102707,67736,99371.4,74612.2,64821,75435.2,934.78,26959.7,1.166
156338,101894,100553,79280.6,64822,80153.9,606.76,38136.2,1.166
142864,99151,94429.1,50864.4,44738,74510.5,545.93,11945.5,1.166
114694,75577,99455.8,67801.7,58890,75453.4,587.51,18343.4,1.167
105752,74973,92441.1,56370.2,48768,75752.1,1724.03,19765.4,1.167
92861.4,62889,96770,46614.2,41316,73940.1,445.06,31790.2,1.168
140398,82892,111001,93301.2,75208,81302.4,833.91,57461.8,1.168
103542,74580,90985.7,74310.5,61180,79601.4,532.84,33578.6,1.168
152136,97207,102569,65760.5,55419,77765.4,805.42,25971.8,1.168
129720,98161,86606.2,49293.4,43181,74812.8,243.32,16729.2,1.169
152946,97724,102569,73100.2,58325,82137.9,801.57,32269,1.169
115018,70181,107406,64742.4,53081,79933.7,800.8,41710.3,1.169
102031,72416,92337.1,44029.4,39132,73737.9,517.44,18627.8,1.169
89470.1,67205,87248.1,45933.1,40381,74546.8,234.85,11705,1.169
99108.5,67012,96925.5,61903.4,53164,76309.2,498.19,22293.4,1.169
74341.1,55616,87601,41288.4,36256,74632.5,694.54,23181.8,1.169
91588.5,61755,97196.1,60886.8,54598,73084.7,679.14,24040.1,1.169
128369,85092,98866.7,90832.3,76104,78219.1,875.49,35282.2,1.17
91196.2,62940,94957.6,52357.7,45025,76209.1,455.07,28428.5,1.171
107889,70921,99696.7,69107,58057,78009.5,411.18,33405.1,1.171
76580.5,56260,89206.9,44701.9,39064,74994.5,803.88,21831.1,1.171
105919,76864,90308.7,50620.3,45820,72401.9,364.21,22039.9,1.171
97156.5,71656,88858.5,34650.7,31377,72373.7,502.81,15660.7,1.172
106545,70478,99074.2,65645.3,55587,77394.5,651.42,26234.6,1.172
131233,76355,112638,89724.2,72384,81235.8,928.62,53519.8,1.172
109399,74228,96588.6,82612.8,66844,80996.2,692.23,45406.8,1.173
111533,82321,88791.6,62665.2,56241,73021.9,501.27,25540.6,1.173
111093,84547,86113,47324.2,42971,72175.1,616.77,44519,1.173
111601,77926,93856.5,49232.2,42458,75992.2,364.21,29491.2,1.173
104573,76758,89284.8,46538.6,41818,72934.1,522.06,11142,1.173
138303,83792,108170,97081.2,77884,81689.6,458.15,17564.4,1.173
69070.7,48284,93749.9,50416.6,44200,74753.4,241.01,20543.8,1.174
132973,89196,97701.1,79358.4,68017,76463.7,814.66,40076.6,1.174
63069.4,40389,102338,48640.3,42061,75787.4,394.24,19243.4,1.175
74925.4,50341,97541,61987,54201,74950.2,733.81,27054,1.175
96864.6,67361,94240.3,61922.9,55045,73724.7,451.22,26195,1.176
97957.1,67653,94891.8,57583.4,49309,76533.5,447.37,31126.3,1.176
144241,86941,108728,87198.5,68894,82948.3,1054.13,88704,1.176
122100,83987,95276.4,73953.4,64495,75147,699.16,35943.1,1.177
90741.1,64664,91964.8,35010,30817,74452.9,354.2,12014.6,1.177
108404,77112,92130.3,43296.5,38648,73418.5,481.25,27830.9,1.178
139007,95626,95266.4,72039.6,60483,78058.1,773.85,51946.6,1.178
88118.4,56139,102868,64740.2,54262,78191.3,388.85,42688.8,1.179
126376,83184,99564.8,107618,91464,77111,838.53,34850.2,1.179
122864,89552,89914.4,47093.8,41436,74484.4,368.06,15003.4,1.179
96279.7,65494,96341.4,76711,65518,76732,646.8,23127.8,1.179
137652,88508,101925,56232,48209,76442.6,404.25,22995.4,1.179
131599,87263,98833.4,66502.1,56498,77140.4,534.38,23667.8,1.179
132973,85908,101440,91100.9,73836,80860.1,712.25,37078.6,1.18
116416,76241,100070,88470.7,73629,78746.4,1061.83,53993.5,1.18
154854,100417,101064,74103.8,63309,76710.6,479.71,24693.1,1.181
86582.4,62793,90364.6,38465.3,33481,75292.3,303.38,18876.2,1.181
129461,86919,97612.3,76405,64671,77426.9,777.7,51367,1.182
105046,82096,83856.4,34444.8,30424,74197.2,398.09,17068.3,1.183
70590.7,48713,94969.2,42230.9,37012,74776.9,364.98,27026.6,1.184
116267,78128,97528,61876.1,53036,76459.6,548.24,20710.1,1.186
98273.3,67289,95713.1,78888.2,67012,77150.7,709.17,32181.8,1.186
96597.8,67421,93897,46321.9,40480,74993.9,604.45,17921.5,1.187
94542.1,66021,93847.6,36376.6,32137,74181.6,425.81,13791.6,1.187
97798.4,62513,102528,63351.4,55497,74811.2,739.97,30721,1.187
123065,70949,113676,96443.3,77477,81579.1,706.09,52371.4,1.187
93781.8,65359,94035.7,65903.8,58683,73600,513.59,28365.1,1.187
